Activity,User,Trial Number,Time,Arduino Time,accel_X,accel_Y,accel_Z,gyro_X,gyro_Y,gyro_Z,GT
,,,60775.334,1050.6099853515625,-1.050449252,-7.720442295,-1.65463686,3.489262104034424,4.098905563354492,-6.019465923,4
,,,60775.364,1050.6400146484375,-1.050449252,-8.681159973,-3.665804386,3.9816195964813232,4.098905563354492,-4.607145309,4
,,,60775.395,1050.656982421875,-3.298506021,-8.681159973,-4.405186653,1.9889771938323975,6.245486259460449,-4.607145309,4
,,,60775.442,1050.717041015625,-1.947757602,-8.766105652,-5.703292847,0.48869219422340393,7.817852973937988,0.41294488310813904,4
,,,60775.468,1050.7469482421875,-1.947757602,-6.736992359,-8.155936241,1.8973474502563477,7.817852973937988,1.9950858354568481,4
,,,60775.513,1050.762939453125,0.9882357716560364,-6.736992359,-8.450253487,2.224771261,7.855727195739746,1.9950858354568481,4
,,,60775.528,1050.8089599609375,9.732806205749512,-5.168496609,-5.431707382,2.224771261,7.855727195739746,4.367686748504639,4
,,,60775.558,1050.821044921875,11.635100364685059,-5.168496609,-9.970891953,4.707327842712402,6.7402873039245605,4.367686748504639,4
,,,60775.618,1050.884033203125,20.36292076,-10.42552853,-23.54776955,9.385333061218262,5.260771275,4.789183616638184,4
,,,60775.678,1050.958008,20.08774757385254,13.458431243896484,-30.78246689,11.08964729309082,2.696359157562256,1.6126842498779297,4
,,,60775.708,1050.987060546875,20.08774757385254,7.913064479827881,-14.34856033,2.609616279602051,2.696359157562256,1.1630873680114746,4
,,,60775.738,1051.000977,14.699109077453613,7.913064479827881,-7.219145775,2.0952677726745605,-0.394618928,1.1630873680114746,4
,,,60775.783,1051.060059,8.878568649291992,-6.413960934,0.7369893789291382,0.032986723,-0.444709897,-0.245567828,4
,,,60775.813,1051.0909423828125,8.878568649291992,-0.553938389,1.246660590171814,3.1618382930755615,-0.444709897,-0.579100192,4
,,,60775.843,1051.1099853515625,10.463813781738281,-0.553938389,1.4165509939193726,4.4006733894348145,-0.742812157,-0.579100192,4
,,,60775.918,1051.1700439453125,7.865208148956299,-4.357329845,0.18305093050003052,5.380500793457031,-0.761138082,-0.77824229,4
,,,60775.963,1051.240966796875,6.643671989440918,-4.029513359,-11.34915733,6.637661457061768,-1.095892191,-1.082453251,4
,,,60775.993,1051.270996,6.643671989440918,-3.535395622,-15.01735497,2.4385740756988525,-1.095892191,-0.740368664,4
,,,60776.023,1051.2869873046875,5.2151570320129395,-3.535395622,-12.96909904,1.204626202583313,-1.034805655,-0.740368664,4
,,,60776.068,1051.3470458984375,17.247467041015625,2.4681966304779053,10.929216384887695,1.4966198205947876,-0.50335294,-1.745852828,4
,,,60776.098,1051.376953,17.247467041015625,1.895115613937378,-7.536195278,3.163059949874878,-0.50335294,-1.976759911,4
,,,60776.128,1051.3900146484375,8.786445617675781,1.895115613937378,-5.408975601,0.7611380815505981,-0.266337246,-1.976759911,4
,,,60776.188,1051.4530029296875,9.410971641540527,0.021535404,-3.943371773,0.7489207983016968,0.098960169,-0.540004909,4
,,,60776.218,1051.4859619140625,10.083355903625488,0.021535404,-3.503092289,0.9957103133201599,0.4153883755207062,-0.540004909,4
,,,60776.263,1051.5460205078125,8.764908790588379,-2.254039049,-3.552145243,0.7941248416900635,0.6181955933570862,0.30543261766433716,4
,,,60776.294,1051.572021484375,8.764908790588379,-3.139383316,-5.330012798,3.4819319248199463,0.6181955933570862,-0.056199599,4
,,,60776.323,1051.584961,8.524430274963379,-3.139383316,-4.96750021,4.412890434265137,0.45326200127601624,-0.056199599,4
,,,60776.368,1051.64502,7.6606221199035645,-4.960321426,-3.851248264,6.592457294464111,-0.310319543,-0.90408057,4
,,,60776.398,1051.675048828125,7.6606221199035645,-1.307677627,-5.199604034,9.029809951782227,-0.310319543,-1.375668406,4
,,,60776.428,1051.6920166015625,10.197013854980469,-1.307677627,-2.219342947,6.780603885650635,-0.516791999,-1.375668406,4
,,,60776.489,1051.758056640625,9.139386177062988,3.1250264644622803,-0.981057286,3.673743486404419,0.21502456068992615,-0.26145032,4
,,,60776.533,1051.810059,9.355936050415039,-1.282552838,-6.329016209,-0.452040285,0.7611380815505981,-0.080634207,4
,,,60776.563,1051.8409423828125,9.355936050415039,0.10648060590028763,-1.276570797,0.49357908964157104,0.7611380815505981,-0.713490605,4
,,,60776.593,1051.85498,10.362117767333984,0.10648060590028763,0.5120640397071838,0.1722639948129654,0.6609562039375305,-0.713490605,4
,,,60776.654,1051.915039,13.531413078308105,-6.25842762,2.124826431274414,0.9834930300712585,0.6181955933570862,-1.776396155,4
,,,60776.713,1051.991943359375,13.531413078308105,-7.861618519,3.0484561920166016,2.3164007663726807,0.6181955933570862,-2.607172966,4
,,,60776.743,1052.0059814453125,25.245473861694336,-7.861618519,1.3028919696807861,5.505117893218994,1.508837103843689,-2.607172966,4
,,,60776.788,1052.0679931640625,20.370100021362305,10.205389022827148,-31.86043358,10.378600120544434,1.9449949264526367,-8.973609924,4
,,,60776.848,1052.1280517578125,16.772489547729492,4.091726779937744,-14.04826164,4.405560017,3.0298914909362793,-9.293704033,4
,,,60776.894,1052.1729736328125,16.772489547729492,-6.721438885,-11.84566784,-0.219911486,3.0298914909362793,-8.676729202,4
,,,60776.924,1052.185059,-0.557527721,-6.721438885,-9.318847656,2.3909265995025635,4.475198745727539,-8.676729202,4
,,,60776.998,1052.260009765625,-0.218943268,-10.19940758,-5.429314613,2.7574455738067627,5.315749168395996,-7.519751072,4
,,,60777.059,1052.321044921875,-3.014956474,-12.87338543,0.413958341,-1.324355841,8.114733695983887,1.9327776432037354,4
,,,60777.118,1052.3800048828125,10.919646263122559,-3.05324173,1.294516921043396,-0.178372651,8.131837844848633,6.439741134643555,4
,,,60777.135,1052.4100341796875,10.919646263122559,-1.873580217,-4.644468784,2.322509527206421,8.131837844848633,6.945537567138672,4
,,,60777.163,1052.438965,10.919646263122559,-6.679564953,-11.75833035,4.001167297363281,8.131837844848633,6.840468883514404,4
,,,60777.223,1052.4930419921875,25.324440002441406,-1.284945846,-27.73640251,9.793391227722168,3.7959165573120117,3.8008034229278564,4
