var_aX1,rms_aX1,mean_aX1,std_aX1,skew_aX1,kurt_aX1,var_aY1,rms_aY1,mean_aY1,std_aY1,skew_aY1,kurt_aY1,var_aZ1,rms_aZ1,mean_aZ1,std_aZ1,skew_aZ1,kurt_aZ1,var_gX1,rms_gX1,mean_gX1,std_gX1,skew_gX1,kurt_gX1,var_gY1,rms_gY1,mean_gY1,std_gY1,skew_gY1,kurt_gY1,var_gZ1,rms_gZ1,mean_gZ1,std_gZ1,skew_gZ1,kurt_gZ1,var_aX2,rms_aX2,mean_aX2,std_aX2,skew_aX2,kurt_aX2,var_aY2,rms_aY2,mean_aY2,std_aY2,skew_aY2,kurt_aY2,var_aZ2,rms_aZ2,mean_aZ2,std_aZ2,skew_aZ2,kurt_aZ2,var_gX2,rms_gX2,mean_gX2,std_gX2,skew_gX2,kurt_gX2,var_gY2,rms_gY2,mean_gY2,std_gY2,skew_gY2,kurt_gY2,var_gZ2,rms_gZ2,mean_gZ2,std_gZ2,skew_gZ2,kurt_gZ2,move
0.015468383,2.262439698,2.259129032,0.124371953,1.843099785,5.201533766,0.047553759,0.802867683,-0.773677419,0.218068244,2.364028205,7.80339178,0.511748918,9.783922378,-9.758580645,0.715366283,-1.414844035,3.49307735,385.4840097,22.30876636,-11.16387097,19.63374671,-1.959575994,5.686528399,1.301847912,1.618179921,-1.165612903,1.1409855,1.064391136,6.219504994,2.050926929,1.535979503,-0.611935484,1.432105767,-2.470427592,8.421959256,0.005131258,3.1732664,3.172483871,0.0716328,-1.088159472,2.605957951,0.000908366,9.248015269,9.247967742,0.030139104,1.749325553,7.155946133,0.004470828,0.474772135,0.470193548,0.06686425,-0.861415168,2.266439896,8.85E-05,0.01044494,0.00483871,0.009409558,-0.917210291,2.959312235,0.005728929,0.081018516,0.031935484,0.075689689,1.22011908,2.970415591,0.000257112,0.020835763,0.013612903,0.016034707,1.972309565,5.497926672,8
0.016514649,2.451390968,2.448129032,0.128509336,2.07368787,6.258835564,0.071300492,0.658026301,-0.603322581,0.267021521,2.21104423,7.013891286,0.569251637,9.759618624,-9.731354839,0.754487665,-1.414813521,3.445528198,411.620295,23.55408045,-12.50809677,20.28842761,-2.021129913,5.913889085,0.59204034,1.047545626,-0.72416129,0.769441577,2.454755769,9.469629566,0.848328465,1.053116772,0.536741935,0.921047482,0.776865455,2.203249185,0.002721396,3.255469031,3.255064516,0.052166998,-1.312403306,3.334681248,0.001001759,9.211375203,9.211322581,0.031650579,0.194213644,5.210153688,0.001160273,0.560840642,0.55983871,0.034062782,-0.875268009,3.050363837,8.93E-05,0.019516742,0.01716129,0.009448445,-1.144928762,3.912646706,0.005286499,0.074278248,0.020032258,0.072708314,1.323750989,3.148469319,0.00013429,0.012409674,0.004903226,0.01158837,1.855567466,5.018267869,8
0.008413312,2.656146001,2.654612903,0.091724107,2.269150228,7.758870744,0.070879766,0.395257409,-0.296032258,0.26623254,1.980149255,5.957485739,0.41568048,9.657140499,-9.636290323,0.644732875,-1.371875669,3.374312256,330.6006886,21.70794508,-12.30035484,18.18242802,-1.959703612,5.680121393,1.913232714,2.438228495,-2.023225806,1.383196557,-1.433940942,3.793783952,4.375528026,2.288610848,-1.001677419,2.091776285,-1.48594786,4.484057873,0.003741299,3.24559008,3.245032258,0.061166158,-1.054552251,2.746639921,0.000517118,9.193446572,9.193419355,0.022740235,-0.060805737,2.721057073,0.004454196,0.603645538,0.600064516,0.066739761,-1.278789035,3.143679542,0.000627146,0.02463737,0.000290323,0.025042888,-1.16464478,2.825616107,0.010326129,0.107646974,0.039935484,0.101617563,0.928579577,2.256915646,0.000278413,0.020163045,0.011709677,0.01668571,1.322067192,3.769853985,8
0.015066529,2.565907291,2.563064516,0.12274579,1.697141384,4.963188954,0.063701718,0.248550248,-0.011419355,0.252391993,2.234940353,7.07929894,0.413245013,9.702920201,-9.682290323,0.642841359,-1.199767766,2.923522916,380.3218069,22.33541749,-11.43754839,19.50184112,-1.860124022,5.306421094,3.333677065,1.983818979,-0.842258065,1.825835991,1.944399519,6.055600468,0.752764449,0.860084354,0.106129032,0.867619991,-2.120105853,7.101815057,0.003189989,3.247023794,3.246548387,0.05647999,-1.13389182,2.740948032,0.000831712,9.223430729,9.223387097,0.028839414,1.648814104,6.125079493,0.000978366,0.476027784,0.475032258,0.031278836,-0.783525415,1.937523824,0.000216232,0.024657002,0.019967742,0.014704838,0.354638216,1.503258469,0.005518092,0.077672181,0.026322581,0.074283864,0.999029231,2.395804791,0.000280692,0.022503763,0.015322581,0.016753879,1.603137499,3.973872729,8
0.001534858,2.754785736,2.754516129,0.039177265,2.140393238,7.691654278,0.007937961,0.335832331,-0.324193548,0.089095237,2.227353675,7.649633216,0.079104978,9.351481099,-9.347387097,0.281256073,-2.207554364,6.767495253,27.07109238,6.715955436,-4.348129032,5.202988793,-2.636485285,9.097891592,0.571788166,2.120710083,-1.985967742,0.756166758,-1.08053935,2.807536573,0.512976258,0.73066896,-0.193516129,0.716223609,-1.053224582,3.863327198,0.000830591,3.172642808,3.172516129,0.028819983,-0.377430975,3.620957632,3.12E-05,9.255066147,9.255064516,0.005585311,-1.098988904,3.475797299,0.000121933,0.596098985,0.596,0.011042343,0.485302376,3.510972005,3.58E-05,0.0228995,0.022129032,0.005987442,0.242729849,2.76445971,0.00199137,0.045103823,-0.010354839,0.044624768,1.776525273,4.800625018,1.68E-05,0.004246441,0.001322581,0.004101927,0.070926345,2.900273864,8
0.00528477,2.527366824,2.526354839,0.072696423,0.334775758,2.347441261,0.001978432,0.333847657,0.330967742,0.044479571,0.72833405,3.195131618,0.031642852,9.351056859,-9.349419355,0.177884377,-2.505031034,8.638006888,8.576631858,4.134519588,-2.965516129,2.928588714,-2.611043645,9.477806094,1.405254983,2.746044745,-2.486129032,1.185434512,-0.766696387,2.37381454,0.686139624,1.131405834,0.784903226,0.828335454,-0.38421932,1.972716434,0.000476929,3.377003821,3.376935484,0.021838705,-0.274108754,3.054408973,0.001235523,9.168516818,9.168451613,0.035150001,0.115977467,2.031000004,0.001065925,0.576411619,0.575516129,0.032648503,-0.467261581,3.670880999,0.00017697,0.013886638,-0.004645161,0.013303003,0.344193,1.712810092,0.000609112,0.028221474,-0.014387097,0.024680191,2.657626307,9.216367931,9.56E-05,0.010001613,-0.002741935,0.009777415,-0.187669646,1.67934755,8
0.020066116,2.543690892,2.539870968,0.141654919,1.762710777,4.736825456,0.093799649,0.423675545,0.297870968,0.306267284,1.977411881,6.099815945,0.626619359,9.814265461,-9.783322581,0.791592925,-1.151584466,2.685387794,557.4759197,28.09717006,-15.81006452,23.61092797,-1.872257966,5.27553374,1.219734766,1.940605251,-1.607967742,1.104416029,1.258291185,5.488235999,1.929846981,1.46913523,-0.539225806,1.389189325,-1.970565005,6.545870957,0.007087652,3.255472985,3.254419355,0.084188192,-0.937462384,2.330064062,0.001624052,9.216665908,9.216580645,0.040299524,2.041658338,7.99781484,0.001380359,0.496669196,0.495322581,0.037153185,-1.111331239,2.930821604,9.24E-05,0.02445074,0.022548387,0.009611933,0.317538334,3.202184864,0.00563848,0.081196893,0.033709677,0.07508981,1.213313308,2.919808894,0.000904473,0.034547303,0.01783871,0.03007446,1.450031111,3.55472261,8
0.001223114,2.512009805,2.511774194,0.034973046,-0.156948498,1.802429825,0.023102312,0.442632339,0.416612903,0.151994447,1.631686374,4.730386434,0.070907824,9.475718325,-9.472096774,0.26628523,-1.242064557,3.450074022,94.90745636,12.24242217,-7.617806452,9.7420458,-1.592083607,4.433456325,0.134606056,1.89022872,-1.855451613,0.36688698,-0.3606451,2.329139026,0.185431596,0.427852401,-0.060064516,0.430617691,-0.02406477,1.548454091,0.00212549,3.519195482,3.518903226,0.04610304,-1.561572476,4.29444429,0.000192598,9.084268323,9.084258065,0.013877963,0.798029809,2.624351532,0.000226103,0.892477433,0.892354839,0.015036729,-1.182326403,5.482009205,4.44E-05,0.023885479,0.022967742,0.006665753,-1.029431556,3.775818137,0.001802598,0.041827603,0.002258065,0.042457012,1.535656132,4.16567601,0.000291996,0.020691279,0.012064516,0.017087882,1.333975028,3.825125324,8
0.000596125,2.720589897,2.720483871,0.024415666,0.235704445,2.017695474,0.004009703,0.517408649,0.513645161,0.063322217,1.269935296,4.075551073,0.039160103,9.292394197,-9.290354839,0.197889119,-2.212250054,7.008503733,9.382376583,4.73705473,-3.655129032,3.063066533,-2.809107777,10.37938384,1.071344852,2.341558814,-2.108580645,1.035057898,-1.463786848,3.840871061,0.112269116,0.749499984,0.673129032,0.335065838,0.393773387,1.715494649,0.000736598,3.484360357,3.484258065,0.027140336,-2.370853735,9.738243613,0.000153131,9.121266188,9.121258065,0.012374618,-0.202402783,2.506612046,0.000139026,0.793762173,0.793677419,0.011790921,-0.815061928,5.328417686,0.000137531,0.022449226,0.019258065,0.011727369,0.534063814,2.599026968,0.000716647,0.035782948,-0.024225806,0.026770269,2.074663003,6.331179045,0.00021614,0.016138513,0.00716129,0.014701693,0.706978503,2.338429096,8
0.003386092,2.867248906,2.866677419,0.058190141,1.599439527,4.494105316,0.00153737,0.11407383,-0.107354839,0.039209309,2.797913062,11.05193206,0.038694129,9.289951102,-9.287935484,0.196708233,-2.258870267,7.025134037,15.41816339,4.658752138,-2.604451613,3.926596922,-2.580997403,8.924287639,0.10226437,1.463564407,-1.429354839,0.319788008,1.988330443,6.543042953,0.433969712,0.713122801,-0.297612903,0.658763775,-2.195213612,7.283404097,0.002275133,3.059359858,3.059,0.047698358,-1.557769632,4.767511842,0.000101867,9.204005355,9.204,0.010092902,0.263591998,2.334323432,0.000249247,1.408311446,1.408225806,0.015787568,-1.699247784,6.007641573,0.00011908,0.021570589,0.018709677,0.010912359,1.384360498,3.514630037,0.002107561,0.045168859,0.000806452,0.045908183,2.128927294,6.224673962,0.000175316,0.019963677,0.015129032,0.0132407,1.760525364,5.222022465,8
0.020620673,2.707848551,2.70416129,0.143599001,0.058003957,1.873553654,0.240187114,0.510477544,-0.167774194,0.490088884,1.414736006,3.861652125,0.370619518,9.887573133,-9.869419355,0.608785281,-0.446428748,1.478975948,1143.122663,42.25427149,-26.061,33.81009705,-1.092111755,2.754150343,18.6156429,4.25306499,-0.270967742,4.314584905,1.310988115,3.291099086,1.411872512,1.913825042,-1.515387097,1.188222417,-0.422886653,2.324910306,0.00608257,2.97163575,2.970645161,0.077990832,-0.661080698,1.846056049,0.006007649,9.335440424,9.335129032,0.077509028,0.24592386,1.920771113,0.001280449,0.610145329,0.609129032,0.035783369,-0.516028509,1.99355779,0.000677445,0.039909171,0.030612903,0.026027777,-1.298285611,3.791108377,0.01090648,0.142471955,0.098709677,0.104434092,0.651958997,1.834859425,0.002337912,0.061123355,0.038387097,0.048351958,1.337236163,3.599167332,8
0.014758118,2.772157824,2.769580645,0.121482996,1.160682669,3.539245792,0.067862837,0.265563855,0.069645161,0.260504965,1.791964913,5.31927389,0.184768303,9.549721383,-9.540354839,0.429846837,-1.119563284,2.591088032,247.8743566,19.79984389,-12.33512903,15.74402606,-1.655990761,4.502691969,0.213978996,1.002317653,-0.893064516,0.462578637,0.407246985,5.118323336,2.365903249,1.526543703,0.201870968,1.538149294,-2.151897683,6.675642628,0.005119045,2.99921308,2.998387097,0.071547503,-0.495435984,1.648172252,0.000458056,9.288572249,9.288548387,0.021402241,0.757861364,3.258951674,0.000775095,0.741312546,0.740806452,0.027840521,-0.572595606,2.485283297,0.000170514,0.021930241,0.017774194,0.0130581,0.466990812,1.779880442,0.007235981,0.092652838,0.039774194,0.085064568,1.170980718,2.769676692,0.000158523,0.027496041,0.024548387,0.012590575,1.008335522,2.852310434,8
0.015277712,2.80902001,2.806387097,0.123603041,1.767436752,4.990590757,0.027920781,0.613216322,-0.590774194,0.167095125,2.402530292,7.931137826,0.323401133,9.524443965,-9.508,0.568683685,-1.519927903,3.896114221,205.0804471,17.05875964,-9.619580645,14.32063012,-2.147807169,6.524888633,0.217457258,1.071635907,-0.968483871,0.466323126,-0.86353701,2.478607707,1.77724549,1.340824373,-0.279096774,1.333133711,-2.330526687,8.214225431,0.006152849,3.176808268,3.175870968,0.078440101,-0.943627211,2.464467291,0.000238766,9.217044793,9.217032258,0.015452042,1.677437349,6.584746466,0.001732391,0.813514934,0.812483871,0.041622006,-1.116141869,3.306801362,0.000150899,0.019287302,0.015032258,0.012284092,-1.024708486,3.165184707,0.006941533,0.084862317,0.022,0.083315865,1.319692354,3.210847697,0.000481452,0.024495556,0.011580645,0.021942006,1.655192397,4.539606336,8
0.025563295,2.800613689,2.796193548,0.159885255,1.529303001,4.27860786,0.131618759,0.751791194,-0.661677419,0.362792998,1.996399349,5.809722227,0.543772299,9.723066477,-9.695967742,0.73740918,-1.076890659,2.50802096,583.1745329,28.75584488,-16.20296774,24.14900687,-1.713442841,4.649478582,1.062910845,1.743057584,-1.417612903,1.030975676,1.084370081,5.800416122,5.816701589,2.402559401,-0.378451613,2.411783902,-1.996235516,5.822480839,0.004224249,3.045542184,3.044870968,0.064994226,-0.426297535,1.925915481,0.00113977,9.29570449,9.295645161,0.033760478,1.082923089,3.887081413,0.001100226,0.628170641,0.627322581,0.033169652,-0.888118199,2.236249906,0.000119914,0.017844309,0.014225806,0.010950524,0.741920714,3.259013181,0.009882591,0.104033183,0.035483871,0.099411224,0.880072288,2.048763876,9.61E-05,0.012716512,0.008290323,0.009802019,0.9722958,2.928335686,8
0.017929652,2.77654573,2.773419355,0.133901649,1.448870827,4.294501325,0.052766456,0.335106868,-0.247451613,0.229709503,2.108251608,6.550842346,0.385420237,9.612775062,-9.593354839,0.620822226,-1.44227076,3.713100306,281.4393749,19.57317426,-10.52370968,16.77615495,-1.970475001,5.774118633,0.604186966,1.50215267,-1.292967742,0.777294645,1.824796962,4.976958846,3.086512213,1.850831104,-0.662290323,1.756847237,-2.27211064,7.567415984,0.002814529,3.045382708,3.044935484,0.053052135,-0.404124482,1.861091852,0.000223596,9.290947129,9.290935484,0.014953117,0.118941995,1.543568277,0.000459378,0.597984734,0.597612903,0.021433117,-0.307033636,2.686567936,0.000304761,0.032682243,0.027806452,0.017457414,0.592905494,1.777427963,0.006199652,0.080103763,0.020419355,0.078737866,1.157456997,2.771591374,7.90E-05,0.010185379,0.005225806,0.008887106,1.654346143,4.379448389,8
0.017010028,2.631323364,2.628193548,0.130422498,1.596451699,4.547977629,0.115191626,0.335078999,0.028322581,0.339398918,2.046537415,6.131575902,0.525322103,9.748754031,-9.722645161,0.724791076,-1.106636583,2.627062569,476.7894014,25.68867669,-14.08896774,21.83550781,-1.792693334,4.978113534,0.725162591,2.289264461,-2.130483871,0.85156479,0.77037701,4.88940461,4.388449062,2.229618129,-0.851064516,2.09486254,-1.818824068,5.408054638,0.003355318,3.219085033,3.218580645,0.057925109,-0.750176961,2.209293218,0.000828323,9.211495124,9.211451613,0.028780594,2.42196144,8.222081518,0.001290385,0.743259886,0.742419355,0.035921928,-0.740726034,1.943593037,0.000104729,0.017191521,0.013935484,0.01023372,1.9707163,8.075921612,0.00811508,0.093024971,0.028290323,0.090083736,1.027649593,2.366745821,0.000222559,0.020061197,0.013677419,0.014918416,0.457615399,1.872569053,8
0.02135448,3.283438781,3.280290323,0.14613172,1.561639338,3.969868466,0.072055546,0.678228099,-0.624709677,0.268431642,2.10779838,6.598086359,0.396751589,9.451881195,-9.431548387,0.629882203,-1.21288194,2.945920908,344.8915028,22.03895035,-12.32677419,18.57125475,-1.808712455,5.064308681,2.454430865,3.315267045,-2.935258065,1.566662333,-0.745376036,2.087450966,10.86805764,3.618208062,-1.604354839,3.296673723,-1.986575207,5.810538866,0.004692237,3.302332758,3.301645161,0.068499902,-0.81039209,1.91378479,0.000565731,9.182771746,9.182741935,0.023785104,1.533178571,5.883234875,0.001288189,0.713325967,0.712451613,0.035891353,-1.043183106,2.802800125,2.37E-05,0.014826959,0.014032258,0.004868154,-1.417345453,4.347771985,0.007930157,0.092566454,0.029903226,0.089051429,1.121309848,2.725130089,6.67E-05,0.013672435,0.011064516,0.008164702,1.557939465,4.621332366,8
0.003892196,2.969569758,2.968935484,0.062387464,2.165803754,6.72719149,0.013474523,0.755231325,-0.746548387,0.116079811,2.369689826,7.970680991,0.176147131,9.337390614,-9.328258065,0.419698858,-1.846327343,5.15277402,73.1242857,10.1595868,-5.696645161,8.551273923,-2.421982524,7.9083282,0.304600123,2.331641053,-2.267548387,0.5519059,-1.324385259,3.367694713,0.742297312,0.956991185,-0.444387097,0.861566777,-2.418966047,8.676101966,0.001002073,3.19931285,3.19916129,0.031655539,-1.327013701,3.664120933,0.000128852,9.22942611,9.229419355,0.011351282,-1.081801387,2.929553655,0.000827966,0.66363622,0.663032258,0.028774391,-1.491445098,3.868853534,1.66E-05,0.018,0.017548387,0.00407299,1.024600389,2.782621646,0.003680998,0.060398408,0.009258065,0.060671228,1.709674621,4.499504708,3.83E-05,0.007539145,0.004451613,0.006185137,0.956912673,3.602076562,8
0.000553665,3.203825556,3.203741935,0.023530077,-0.025078605,1.69237819,0.001006729,0.430069649,-0.428935484,0.031728994,0.621110956,2.549644565,0.01628789,9.085964224,-9.085096774,0.127624019,-2.598375507,9.76665499,2.501165378,2.638805332,-2.131387097,1.581507312,-1.730206349,6.937334327,1.009296731,2.186808833,-1.950741935,1.004637612,-2.479924679,7.9982167,0.095338826,0.350216707,-0.174322581,0.308769859,-0.400545772,2.559285116,0.000439649,3.222195054,3.222129032,0.02096782,0.087857598,4.945415126,4.58E-05,9.23587337,9.235870968,0.006771223,-0.320825803,2.601855792,9.22E-05,0.629554733,0.629483871,0.009601635,0.233530243,5.722843895,0.000115123,0.023994623,0.021548387,0.010729519,1.356241179,3.782304287,0.000304258,0.025986969,-0.019516129,0.017442995,2.933096648,11.50865282,1.31E-05,0.004200614,0.002225806,0.003621323,-0.168292239,1.453194172,8
0.022816914,2.973489473,2.969774194,0.151052686,1.906192515,5.642798562,0.053887806,0.633735877,-0.59116129,0.232137473,2.448277877,8.178502093,0.549823262,9.600815135,-9.573064516,0.741500683,-1.514106989,3.840912378,358.2120302,21.80369152,-11.34654839,18.92649017,-2.058502858,6.120583003,1.063328557,1.945329369,-1.659903226,1.031178237,1.15401174,6.023877282,7.376129856,2.897171379,-1.120451613,2.715903138,-2.222870617,7.046895118,0.003855778,3.336946247,3.336387097,0.062094915,-1.121962069,3.000657815,0.000626731,9.161291167,9.161258065,0.0250346,2.351684293,9.944629676,0.002313645,0.758863773,0.757387097,0.048100366,-1.191101935,2.830779043,4.95E-05,0.021958906,0.02083871,0.00703845,1.243708441,3.075450285,0.008882049,0.098366825,0.032870968,0.094244626,1.197862023,2.882076882,0.000575837,0.028160828,0.015354839,0.023996595,1.392904635,3.360016848,8
0.056611116,2.834808459,2.825129032,0.237930906,1.548592347,4.049221193,0.240536961,0.902907579,-0.763193548,0.490445676,1.726130482,4.896752941,0.906947378,9.915968552,-9.871612903,0.952337849,-0.93536406,2.215302412,1083.3358,39.30320455,-22.27896774,32.9140669,-1.583149563,4.196136241,4.522167428,2.466788607,-1.307193548,2.126538838,2.35118308,9.381809181,20.62444195,5.13483866,-2.531290323,4.541414091,-1.925819267,5.465441441,0.002009637,3.396641135,3.396354839,0.04482897,-0.138082654,4.824241824,0.001895978,9.158487268,9.158387097,0.043542835,1.516835092,5.660795796,0.001608449,0.687262405,0.686129032,0.040105479,-0.994522932,2.770157302,0.000243424,0.027731431,0.023096774,0.01560204,2.729557421,11.54515369,0.007250499,0.093275174,0.041032258,0.085149862,0.700469972,1.804524772,0.00010489,0.014263647,0.010096774,0.010241598,1.058547044,3.006569852,8
0.02068168,2.75392654,2.750290323,0.143811264,2.096880275,6.50357012,0.069973892,0.504045697,-0.431677419,0.264525788,2.150466796,6.58163407,0.453267656,9.633245887,-9.610451613,0.673251555,-1.351654244,3.312871968,318.5799784,20.6931489,-10.95003226,17.84880888,-1.971605245,5.710754767,3.142778123,2.602359959,-1.931548387,1.772788234,0.90451479,6.629131863,5.039763385,2.494747172,-1.160419355,2.244941733,-2.300700218,7.378983036,0.001494703,3.338571478,3.338354839,0.038661392,-0.986673171,2.631833236,0.000469731,9.184766682,9.184741935,0.021673283,0.953824248,4.990273151,0.001290473,0.535007115,0.53383871,0.035923156,-0.952708341,2.246504245,3.67E-05,0.023011217,0.022225806,0.006059206,-1.276956516,3.800831533,0.007482426,0.09252236,0.036322581,0.086501016,1.066403423,2.466651043,0.000238714,0.01807065,0.009774194,0.015450371,0.653949306,1.916376595,8
0.013388237,2.687766167,2.685354839,0.115707548,1.514072458,4.233277587,0.106616462,0.520792015,-0.409935484,0.326521764,1.89934416,5.521279056,0.515113929,9.722605367,-9.696935484,0.717714378,-1.192349727,2.87020242,480.999789,25.54511342,-13.67732258,21.93170739,-1.778532017,4.942544309,1.92062908,2.488410835,-2.081709677,1.385867627,-0.019556096,2.867499462,2.418891323,1.567865418,-0.342548387,1.555278535,-2.133831534,6.870091536,0.000944006,3.421294803,3.42116129,0.030724688,-1.243515958,3.532976295,0.000588129,9.148966589,9.148935484,0.024251372,2.471652654,8.381233321,0.000340714,0.549074529,0.548774194,0.018458439,-1.05929331,2.582971015,0.000186516,0.030940109,0.027870968,0.013657091,0.189743777,1.667391342,0.004629759,0.07156567,0.025322581,0.068042333,0.935870574,2.167063999,5.76E-05,0.010661961,0.007612903,0.007588049,0.386514243,2.366075097,8
0.012417157,2.596411885,2.594096774,0.111432298,1.645008534,5.260502271,0.045959832,0.642562913,-0.606967742,0.214382444,2.014733461,6.196086408,0.455218712,9.647246303,-9.624387097,0.674698979,-1.636654851,4.302982357,274.3505928,19.5602044,-10.82132258,16.56353202,-2.134691352,6.489007568,0.909737899,1.928602553,-1.684967742,0.953801813,-0.729331474,3.189119748,1.447442613,1.202776479,-0.214290323,1.203097092,-2.363942089,8.083279258,0.003508385,3.303933208,3.303419355,0.059231621,-1.134357716,2.775980605,0.000432985,9.199442129,9.199419355,0.02080829,-0.435303259,2.478406641,0.000654914,0.439495826,0.438774194,0.025591287,0.805518624,2.201936537,0.000187213,0.041928895,0.039709677,0.013682577,0.715735188,2.13658086,0.007621006,0.086881454,0.01316129,0.087298376,1.32286915,3.191767179,0.00043749,0.023286435,0.010903226,0.020916269,1.574730962,4.188284645,8
0.034207783,2.653117077,2.646870968,0.184953461,1.339463744,3.675698949,0.064902047,0.669454279,-0.620774194,0.254758802,1.962055962,6.073403012,0.398180529,9.696953833,-9.677064516,0.631015474,-1.403390847,3.620038572,374.6856506,23.10230814,-13.08119355,19.35679856,-1.792789912,5.138213233,6.506820856,2.512208609,0.119451613,2.550847086,0.989421809,2.399711674,7.724724391,2.90363178,-0.977516129,2.779338841,-1.961494789,5.965740193,0.00346348,3.458774886,3.458290323,0.058851334,-1.012844101,2.65206138,0.000350525,9.134502439,9.134483871,0.018722306,0.246681811,2.379553692,0.001361295,0.617873434,0.616806452,0.036895726,-0.900895942,2.432090584,0.000156673,0.035373582,0.03316129,0.012516913,0.788913995,2.18473232,0.00705649,0.086078546,0.024096774,0.084002919,1.388168781,3.424739903,0.000402366,0.020634297,0.006032258,0.020059053,1.515057557,4.547507788,8
0.00796997,2.344999952,2.343354839,0.089274688,1.084202345,3.567427652,0.125806252,0.354669542,-0.063580645,0.35469177,1.678425246,4.535778393,0.444923957,9.813060053,-9.791096774,0.667026204,-1.150070058,2.823443785,467.3925904,25.7670515,-14.54735484,21.61926434,-1.661063804,4.543589716,6.103536946,3.762859225,-2.872709677,2.470533737,-0.719443071,1.874563287,1.225671037,1.100736044,0.159645161,1.107100283,-1.962829875,5.793059055,0.000948806,3.426972679,3.42683871,0.030802702,-0.823874979,2.388150011,0.001015652,9.139473127,9.139419355,0.031869289,0.881622465,3.561636249,0.006492465,0.738011015,0.733741935,0.080575831,-0.583873223,1.680657902,0.000795925,0.027975219,-0.003516129,0.028212138,-0.778194016,2.036795897,0.005846946,0.085332556,0.040290323,0.076465327,0.495098783,1.527025115,7.14E-05,0.009212544,0.003967742,0.008451761,-0.758228961,2.390959233,8
0.011520662,2.643174381,2.641064516,0.107334348,1.501963702,4.726613963,0.009128123,0.508218044,-0.499451613,0.095541209,2.698238919,9.886117511,0.232400847,9.495076395,-9.483225806,0.482079711,-1.858251813,5.173802449,116.8612881,12.63700014,-6.826580645,10.81023997,-2.325019872,7.430068667,1.750041112,1.50322138,-0.752387097,1.322891194,2.990080005,11.67207017,0.56237869,0.859024221,0.440096774,0.749919123,-1.221768888,4.456393561,0.006862058,3.553418404,3.552483871,0.08283754,-1.389534773,3.833859167,0.000239916,9.063883776,9.063870968,0.015489226,0.304550086,1.974052154,0.000686381,0.828175316,0.827774194,0.026198867,-1.67793605,4.349601374,5.02E-05,0.01575416,0.014129032,0.007083982,0.10667459,1.690193645,0.001614049,0.041266248,-0.011870968,0.040175234,1.54799159,4.014682182,0.000402699,0.024773816,0.014967742,0.02006736,2.220655862,7.455671488,8
0.00685597,2.831816879,2.830645161,0.082800784,1.574926177,4.411772466,0.014797256,0.823195818,-0.814451613,0.121643972,2.657181194,9.414481269,0.306299637,9.468021493,-9.452354839,0.553443436,-1.776467458,4.843337933,163.8930178,14.69865031,-7.579193548,12.80207084,-2.260036421,7.099327587,0.488356129,2.027068239,-1.906935484,0.69882482,-0.910595796,2.969324694,1.276032183,1.302860451,0.680129032,1.129615945,-2.295881181,7.220834545,0.00782989,3.4969868,3.495903226,0.088486667,-1.314788886,3.321527528,0.000148037,9.066653062,9.066645161,0.012167028,0.958908573,3.984153095,0.003236265,1.044242603,1.042741935,0.056888176,-1.569091439,3.814291939,6.96E-05,0.009217795,0.004193548,0.008344337,-1.298984984,4.0800037,0.004777062,0.068019921,-0.001935484,0.069116296,1.915511482,5.407361962,0.00043297,0.024440844,0.013354839,0.020807929,1.874057163,5.762300658,8
0.037426791,2.79896153,2.792483871,0.193460051,1.017541774,2.416147433,0.222849045,0.731059571,-0.564612903,0.472068899,1.597940174,4.227598911,0.688594447,9.856089565,-9.822225806,0.829815912,-0.810116783,1.966540738,910.9874512,36.47559766,-21.18651613,30.18256866,-1.486328532,3.860162395,8.10722777,2.853997479,-0.547354839,2.847319401,1.431457266,4.649590349,18.72824785,4.774703855,-2.161870968,4.327614568,-1.098161548,2.806543903,0.003760581,3.568735725,3.568225806,0.061323573,-0.220766036,1.867927517,0.002752456,9.032599062,9.032451613,0.052463853,1.82962624,5.52506564,0.003031729,1.131233013,1.129935484,0.055061139,-0.422992269,1.584072407,0.000151428,0.01302479,0.004806452,0.012305607,0.58628917,3.895764655,0.012372856,0.120958537,0.051548387,0.11123334,0.594913752,1.67221451,0.000121923,0.023157246,0.020451613,0.011041856,0.862141865,2.204337572,8
0.042799292,3.047480572,3.040677419,0.206879899,1.140747698,2.939084466,0.151645714,0.915254204,-0.831225806,0.389417146,2.038281998,6.218775464,0.930320381,9.811761088,-9.765774194,0.964531171,-0.944320342,2.166319622,1046.472017,37.82291732,-20.44158065,32.34921973,-1.655587449,4.39266104,9.054538131,3.539906655,-1.941258065,3.00907596,0.782648488,4.353177355,13.21672332,3.812679703,-1.321419355,3.635481167,-1.755385006,4.791589357,0.024710492,3.434160878,3.430677419,0.157195714,-0.3573866,1.626865363,0.007083518,9.078958175,9.078580645,0.08416364,1.232464185,3.91250551,0.008838712,1.177251391,1.173612903,0.094014424,0.008765229,1.796025015,0.000818445,0.028177433,-0.001387097,0.028608481,-0.833295025,2.259720741,0.018149265,0.138649593,0.040741935,0.134719206,0.92523034,2.225919721,0.00561109,0.096239788,0.061903226,0.074907211,0.999757135,2.490011951,8
